game_id,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
14419,72,resign,black,Rapid,1340,2197,C50,Italian Game: Hungarian Defense,6
14420,23,mate,white,Rapid,1331,1159,C46,Three Knights Opening,5
14421,90,resign,black,Rapid,1334,1798,C40,Latvian Gambit Accepted,5
14422,35,resign,white,Rapid,2052,1334,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,9
14423,23,resign,white,Rapid,1781,1336,D00,Queen's Pawn Game,2
14424,73,resign,white,Rapid,1458,1347,D02,Queen's Pawn Game: Chigorin Variation,4
14425,44,resign,black,Rapid,1348,2075,C02,French Defense: Advance Variation |  Nimzowitsch System,7
14426,17,resign,white,Rapid,1335,1272,C42,Petrov's Defense #2,5
14427,70,resign,black,Rapid,1339,1705,B07,Pirc Defense #5,3
14429,32,resign,black,Rapid,1342,1792,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
14430,15,mate,white,Rapid,1516,1500,B00,St. George Defense,2
14431,97,resign,white,Rapid,1615,1608,A40,Queen's Pawn,1
14432,86,mate,black,Rapid,1302,1611,A00,Van't Kruijs Opening,1
14433,119,outoftime,white,Rapid,1599,1580,A40,Englund Gambit,2
14434,43,resign,white,Rapid,1534,1614,C20,Bishop's Opening: Boi Variation,4
14435,77,resign,black,Rapid,1423,1608,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
14436,48,resign,white,Rapid,1586,1947,D02,Queen's Pawn Game: London System,5
14437,62,resign,black,Rapid,1588,1990,D02,Queen's Pawn Game: London System,5
14438,129,mate,white,Rapid,1667,1598,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
14439,141,mate,white,Rapid,1759,1605,C44,King's Knight Opening: Normal Variation,4
14440,53,resign,white,Rapid,2015,1608,C45,Scotch Game: Haxo Gambit,8
14441,88,draw,draw,Rapid,1603,1732,A40,Queen's Pawn,1
14442,100,resign,black,Rapid,1604,2215,A40,Horwitz Defense,2
14443,51,resign,black,Rapid,1606,2074,A45,Indian Game,2
14446,35,resign,white,Rapid,1949,1618,C50,Giuoco Piano,6
14447,112,draw,draw,Rapid,1619,1592,A45,Indian Game,2
14448,60,mate,black,Rapid,1624,1839,A40,Horwitz Defense,2
14451,42,resign,black,Rapid,1623,1655,D00,Queen's Pawn Game: Mason Attack,3
14452,29,mate,white,Rapid,1603,1963,D00,Queen's Pawn Game: Mason Attack,3
14454,74,resign,black,Rapid,1750,1598,C50,Four Knights Game: Italian Variation,8
14455,79,resign,white,Rapid,1786,1604,C44,Scotch Game: Lolli Variation,6
14456,148,resign,black,Rapid,1612,1715,D00,Queen's Pawn Game: Mason Attack,3
14462,117,resign,white,Rapid,1611,1539,A45,Indian Game,2
14463,52,resign,black,Rapid,1614,1924,D02,Queen's Pawn Game: London System,5
14464,75,resign,white,Rapid,1953,1617,C50,Italian Game: Rosentreter Gambit,7
14467,73,resign,white,Rapid,1592,1457,D02,Queen's Pawn Game: London System,5
14468,32,resign,black,Rapid,1436,1585,D00,Queen's Pawn Game,2
14469,45,resign,white,Classical,1574,1489,D02,Queen's Pawn Game: London System,5
14470,98,resign,white,Rapid,1556,1789,A40,Modern Defense,2
14472,159,outoftime,white,Rapid,1364,1565,C20,King's Pawn Game: Wayward Queen Attack,3
14473,31,mate,white,Rapid,1556,1496,A40,Horwitz Defense,2
14474,61,resign,white,Rapid,1687,1566,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
14476,85,resign,white,Rapid,1596,1562,B30,Sicilian Defense: Old Sicilian,4
14477,130,outoftime,black,Rapid,1523,1547,B50,Sicilian Defense,4
14483,48,draw,draw,Rapid,1536,1541,B20,Sicilian Defense: Bowdler Attack,3
14487,42,resign,black,Rapid,1500,1466,B20,Sicilian Defense: Bowdler Attack,3
14488,22,resign,white,Rapid,1406,1437,C55,Italian Game: Anti-Fried Liver Defense,6
14496,96,mate,black,Blitz,1415,1564,A45,Indian Game,2
14499,17,resign,white,Blitz,1545,1465,A04,Zukertort Opening: Kingside Fianchetto,2
14510,55,mate,white,Rapid,2524,1640,C45,Scotch Game,7
14511,59,mate,white,Blitz,1500,1418,A40,Polish Defense,2
14512,84,resign,black,Blitz,1950,1960,D00,Queen's Pawn Game: Mason Attack,3
14514,72,resign,white,Rapid,2065,1976,B21,Sicilian Defense: Smith-Morra Gambit Declined |  Center Formation,6
14516,141,resign,white,Blitz,1976,1987,C44,King's Knight Opening: Normal Variation,4
14521,68,resign,black,Rapid,1950,1997,B01,Scandinavian Defense,2
14522,63,mate,white,Blitz,2229,2002,C02,French Defense: Advance Variation |  Euwe Variation,10
14523,90,mate,black,Blitz,1216,1555,B20,Sicilian Defense: Bowdler Attack,3
14525,70,resign,black,Rapid,2079,2006,D02,Queen's Pawn Game: Chigorin Variation,4
14531,64,resign,black,Rapid,1904,2089,C46,Four Knights Game: Italian Variation,7
14532,109,mate,white,Rapid,1153,1120,A00,Hungarian Opening,1
14533,52,mate,black,Rapid,1468,1509,C20,King's Pawn Game: King's Head Opening #2,3
14534,75,mate,white,Rapid,1904,1509,D02,Queen's Pawn Game: Chigorin Variation,4
14536,105,resign,white,Blitz,1502,1361,B30,Sicilian Defense: Old Sicilian,4
14538,116,mate,black,Blitz,1509,1738,C41,Philidor Defense #2,4
14539,41,resign,black,Blitz,1369,1502,C55,Italian Game: Anti-Fried Liver Defense,6
14542,17,mate,white,Rapid,1493,1781,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
14544,20,resign,black,Rapid,1493,1781,B07,King's Pawn Game: Maroczy Defense,4
14546,45,resign,white,Rapid,1781,1493,C55,Italian Game: Anti-Fried Liver Defense,6
14549,77,resign,white,Rapid,1461,1493,C55,Italian Game: Anti-Fried Liver Defense,6
14552,139,mate,white,Rapid,1501,1498,C55,Italian Game: Anti-Fried Liver Defense,6
14554,60,mate,black,Rapid,1492,1658,B30,Sicilian Defense: Old Sicilian,4
14556,87,resign,white,Blitz,1753,1723,A00,Polish Opening,1
14557,135,mate,white,Blitz,1746,1256,A00,Polish Opening,1
14558,76,draw,draw,Blitz,1800,1738,B00,Owen Defense,2
14561,46,resign,black,Blitz,1807,2108,C50,Italian Game: Giuoco Pianissimo |  Normal,8
14565,145,mate,white,Rapid,1634,1841,C41,Philidor Defense #4,6
14571,110,mate,black,Rapid,1832,1946,A00,Van't Kruijs Opening,1
14572,95,resign,black,Rapid,1950,1935,B20,Sicilian Defense: Bowdler Attack,3
14574,52,resign,black,Rapid,1886,1914,B50,Sicilian Defense: Delayed Alapin,5
14586,76,resign,black,Rapid,1857,1897,D00,Queen's Pawn Game: Stonewall Attack,5
14595,107,mate,white,Rapid,1708,1528,C00,Queen's Pawn Game: Franco-Sicilian Defense,4
14596,92,mate,black,Rapid,1744,1770,C50,Italian Game: Giuoco Pianissimo,7
14598,36,mate,black,Rapid,1750,1741,C50,Giuoco Piano,6
14599,55,resign,white,Blitz,1686,1681,C55,Italian Game: Anti-Fried Liver Defense,6
14600,85,mate,white,Classical,1840,1732,C20,Bishop's Opening: Boi Variation,4
14601,118,resign,black,Blitz,1713,1637,D00,Queen's Pawn Game: Mason Attack,3
14602,55,mate,white,Rapid,1791,1716,D00,Queen's Pawn Game: Chigorin Variation,3
14603,135,draw,draw,Rapid,1716,1763,C00,Rat Defense: Small Center Defense,4
14604,78,mate,black,Rapid,1804,1931,B20,Sicilian Defense: Bowdler Attack,3
14606,114,outoftime,draw,Blitz,1804,1779,C02,French Defense: Advance Variation #2,7
14607,68,mate,black,Rapid,1701,1500,C46,Three Knights Opening,5
14608,128,mate,black,Blitz,1277,1619,A00,Van Geet Opening,1
14612,53,mate,white,Rapid,1274,1233,A00,Van Geet Opening: Reversed Nimzowitsch,2
14617,60,resign,black,Blitz,1286,1405,D20,Queen's Gambit Accepted,4
14620,37,mate,white,Rapid,1443,1281,A00,Van't Kruijs Opening,1
14622,110,resign,black,Rapid,1962,1973,B07,Pirc Defense,4
14625,85,resign,white,Rapid,1953,1982,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
14629,127,outoftime,white,Blitz,2007,1996,C44,Scotch Gambit,11
14633,64,resign,black,Rapid,2023,2033,B01,Scandinavian Defense: Panov Transfer,6
14639,70,resign,black,Rapid,2011,1975,B01,Scandinavian Defense: Main Line,6
14640,58,resign,black,Rapid,2014,2350,C50,Four Knights Game: Italian Variation,8
14642,66,mate,black,Rapid,2037,2080,C50,Four Knights Game: Italian Variation,8
14643,55,resign,white,Rapid,2022,2127,C46,Four Knights Game: Italian Variation,7
14645,61,mate,white,Rapid,1997,2060,B01,Scandinavian Defense: Anderssen Counterattack |  Collijn Variation,10
14646,124,resign,black,Rapid,2011,1962,C50,Giuoco Piano,6
14649,37,mate,white,Rapid,1726,1565,B50,Sicilian Defense,4
14652,68,mate,black,Rapid,1531,1674,C42,Russian Game: Three Knights Game,5
14653,30,resign,black,Rapid,1531,1526,C41,Philidor Defense #2,4
14654,31,mate,white,Rapid,1591,1540,D20,Queen's Gambit Accepted: Central Variation |  Modern Defense,6
14655,144,outoftime,black,Rapid,1633,1526,B50,Sicilian Defense: Delayed Alapin,5
14656,42,resign,black,Rapid,1663,1512,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14657,81,outoftime,white,Rapid,1927,2434,B21,Sicilian Defense: Morphy Gambit |  Andreaschek Gambit,7
14659,48,mate,black,Rapid,1128,1670,B01,Scandinavian Defense,2
14661,78,mate,black,Rapid,1132,1619,C44,King's Knight Opening: Normal Variation,4
14662,44,mate,black,Rapid,1137,1464,B20,Sicilian Defense,2
14663,47,outoftime,white,Rapid,1558,1140,D20,Queen's Gambit Accepted,4
14664,46,mate,black,Rapid,1143,1612,B20,Sicilian Defense,2
14665,108,mate,black,Rapid,1120,1389,C20,King's Pawn Game: Wayward Queen Attack,3
14667,37,mate,white,Rapid,1468,1133,B01,Scandinavian Defense,2
14668,47,mate,white,Rapid,1347,1143,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14669,39,mate,white,Rapid,1445,1150,C40,King's Knight Opening,3
14670,15,resign,white,Rapid,1116,1338,C20,King's Pawn Game: Wayward Queen Attack,3
14673,70,mate,black,Rapid,1810,1473,C20,King's Pawn Game,2
14675,104,draw,draw,Rapid,1638,1417,D00,Queen's Pawn Game,2
14677,55,resign,white,Rapid,1227,1253,B21,Sicilian Defense: McDonnell Attack,3
14680,92,resign,black,Rapid,1235,1352,C50,Four Knights Game: Italian Variation,8
14681,17,mate,white,Rapid,1318,1243,B20,Sicilian Defense: Bowdler Attack,3
14682,82,mate,black,Blitz,1338,1229,B20,Sicilian Defense,2
14684,52,resign,black,Blitz,1251,1329,C41,Philidor Defense #3,5
14685,60,outoftime,black,Blitz,1264,1200,C50,Italian Game,5
14686,142,outoftime,black,Blitz,1278,1252,B20,Sicilian Defense: Bowdler Attack,3
14687,104,resign,black,Rapid,1090,1246,B20,Sicilian Defense: Bowdler Attack,3
14688,88,resign,black,Rapid,1268,1234,C20,King's Pawn Opening: 2.b3,3
14689,67,resign,white,Rapid,1221,1280,C50,Italian Game,5
14690,46,resign,black,Rapid,1141,1212,B20,Sicilian Defense,2
14691,44,resign,black,Blitz,1228,1060,C50,Italian Game,5
14693,69,resign,white,Blitz,1097,1254,C20,King's Pawn Opening: 2.b3,3
14694,65,mate,white,Blitz,1239,1064,C41,Philidor Defense #3,5
14695,61,resign,white,Blitz,1045,1256,A00,Van't Kruijs Opening,1
14696,65,mate,white,Blitz,1251,1051,C40,King's Knight Opening,3
14698,70,mate,black,Rapid,967,1248,B20,Sicilian Defense,2
14699,69,mate,white,Blitz,1238,1225,C41,Philidor Defense #2,4
14700,59,mate,white,Bullet,1227,1206,B00,King's Pawn,1
14702,96,mate,black,Rapid,1233,1215,B20,Sicilian Defense: Staunton-Cochrane Variation,3
14704,30,mate,black,Rapid,1060,1202,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14708,34,mate,black,Rapid,918,1188,C20,King's Pawn Game: King's Head Opening #2,3
14711,44,mate,black,Rapid,1191,1181,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14712,25,outoftime,white,Blitz,1186,967,C50,Four Knights Game: Italian Variation,8
14713,113,resign,white,Blitz,1174,1210,C00,French Defense #2,2
14715,27,mate,white,Classical,1153,963,B07,Pirc Defense #2,5
14717,62,mate,black,Rapid,1141,1309,B07,King's Pawn Game: Maroczy Defense,4
14719,90,mate,black,Rapid,1118,1139,B20,Sicilian Defense,2
14720,50,outoftime,black,Rapid,1150,1138,C40,King's Pawn Game: Damiano Defense,4
14721,181,draw,draw,Rapid,1148,1240,C40,King's Pawn Game: Damiano Defense,4
14722,125,resign,white,Rapid,1583,1588,C40,King's Pawn Game: McConnell Defense,4
14724,29,resign,black,Rapid,1630,1522,C50,Italian Game: Giuoco Pianissimo |  Normal,8
14725,82,mate,black,Rapid,1255,1626,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14726,51,mate,white,Rapid,1607,1590,C41,Philidor Defense: Exchange Variation #2,7
14728,43,mate,white,Blitz,1630,1241,C40,King's Pawn Game: Damiano Defense,4
14730,73,resign,white,Rapid,1483,1661,B50,Sicilian Defense,4
14731,62,resign,white,Rapid,1650,1421,C40,Elephant Gambit: Paulsen Countergambit,6
14732,54,mate,black,Rapid,1431,1637,B20,Sicilian Defense,2
14733,77,mate,white,Rapid,1479,1500,B01,Scandinavian Defense: Main Line,6
14736,40,resign,black,Rapid,1902,1759,C42,Russian Game: Nimzowitsch Attack,9
14737,53,resign,white,Rapid,1760,1771,A00,Van Geet Opening,1
14739,38,mate,black,Rapid,1500,2051,B20,Sicilian Defense,2
14742,72,outoftime,black,Rapid,1321,2051,B20,Sicilian Defense: Bowdler Attack,3
14743,60,resign,black,Classical,1500,2051,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14744,58,resign,black,Rapid,1268,2051,A00,Van't Kruijs Opening,1
14746,74,mate,black,Rapid,1417,1454,C41,Philidor Defense,5
14750,96,resign,black,Rapid,1549,1425,C46,Three Knights Opening,5
14753,13,resign,black,Blitz,1111,1187,A45,Indian Game,2
14754,80,mate,black,Rapid,1264,1367,C46,Four Knights Game: Italian Variation,7
14755,8,resign,black,Rapid,1176,1264,C40,King's Pawn Game: Busch-Gass Gambit,4
14757,198,resign,black,Rapid,1246,1340,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
14758,18,resign,black,Rapid,1347,1495,C41,Philidor Defense #3,5
14759,18,resign,black,Rapid,1355,1470,C00,French Defense: Knight Variation,3
14760,51,mate,white,Rapid,1359,1366,C46,Four Knights Game: Italian Variation,7
14761,45,draw,draw,Rapid,1370,1228,C46,Four Knights Game: Italian Variation,7
14762,36,resign,white,Rapid,1351,1374,C46,Four Knights Game: Italian Variation,7
14764,87,resign,white,Blitz,1363,1201,C50,Italian Game,5
14765,68,mate,black,Classical,1283,1354,D00,Queen's Pawn Game #2,3
14766,111,mate,white,Rapid,1347,1186,C46,Four Knights Game: Italian Variation,7
14767,27,mate,white,Rapid,1334,1400,C00,French Defense: Knight Variation,3
14769,27,resign,black,Rapid,1329,1466,B20,Sicilian Defense: Bowdler Attack,3
14770,25,mate,white,Rapid,1295,1821,C44,King's Knight Opening: Normal Variation,4
14773,62,mate,black,Rapid,1099,1279,D00,Queen's Pawn Game: Chigorin Variation,3
14776,63,mate,white,Rapid,1383,1286,C46,Four Knights Game: Italian Variation,7
14777,50,mate,black,Rapid,1297,1313,C50,Italian Game,5
14778,26,mate,black,Rapid,1273,1286,C50,Italian Game: Giuoco Pianissimo |  Normal,8
14779,33,mate,white,Rapid,1282,1018,C42,Russian Game: Three Knights Game,5
14781,32,resign,black,Rapid,1306,1298,C50,Four Knights Game: Italian Variation,8
14782,92,outoftime,black,Rapid,1195,1298,A00,Van't Kruijs Opening,1
14783,47,mate,white,Rapid,1383,1307,C40,Elephant Gambit,4
14786,57,mate,white,Rapid,1282,1492,C41,Philidor Defense #2,4
14787,43,draw,draw,Rapid,1386,1279,A00,Hungarian Opening,1
14788,17,mate,white,Rapid,1264,1367,C50,Giuoco Piano,6
14789,68,outoftime,black,Rapid,1273,1330,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
14792,11,resign,white,Blitz,1451,1365,C55,Italian Game: Deutz Gambit,9
14793,14,resign,white,Rapid,1331,1365,B00,Owen Defense,2
14794,27,resign,white,Rapid,1412,1365,A40,Horwitz Defense,2
14797,23,resign,white,Rapid,1085,1365,C45,Scotch Game: Schmidt Variation,8
14800,46,resign,black,Blitz,1365,1902,C55,Italian Game: Anti-Fried Liver Defense,6
14801,55,resign,white,Blitz,1902,1365,C00,French Defense: Knight Variation,3
14807,68,resign,white,Rapid,1901,1365,C00,French Defense: La Bourdonnais Variation,3
14809,30,resign,white,Rapid,1320,1365,A00,Van Geet Opening,1
14811,19,resign,white,Rapid,1365,1315,C40,King's Pawn Game: Damiano Defense,4
14813,99,mate,white,Blitz,1856,1365,C00,French Defense: Steinitz Attack,3
14815,31,mate,white,Blitz,1856,1365,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
14816,76,mate,black,Blitz,1365,1856,A00,Hungarian Opening,1
14817,21,resign,white,Blitz,1856,1365,B00,Owen Defense: Smith Gambit,5
14818,50,resign,black,Blitz,1365,1856,A00,Hungarian Opening,1
14820,43,resign,white,Rapid,1365,1966,C44,Scotch Game: Benima Defense,8
14821,32,resign,white,Rapid,1966,1365,A45,Indian Game,2
14822,34,mate,black,Rapid,1365,1966,A00,Hungarian Opening,1
14823,5,resign,white,Classical,1500,1472,C50,Italian Game,5
14825,33,resign,white,Rapid,1469,1438,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6
14826,43,resign,white,Rapid,1382,1484,C20,King's Pawn Game: Napoleon Attack,3
14828,82,mate,black,Rapid,1170,1500,C20,King's Pawn Game: Leonardis Variation,3
14831,73,mate,white,Rapid,1776,1499,D02,Queen's Pawn Game: Zukertort Variation,3
14834,25,resign,white,Rapid,1696,1785,B07,King's Pawn Game: Maroczy Defense,4
14836,143,mate,white,Rapid,1775,1522,B07,Pirc Defense #5,3
14837,79,resign,white,Rapid,1761,1808,C02,French Defense: Advance Variation #4,6
14838,32,resign,black,Blitz,2005,1761,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
14845,85,outoftime,white,Rapid,1722,1898,B50,Sicilian Defense,4
14847,24,resign,black,Rapid,1750,1722,C45,Scotch Game: Scotch Gambit |  Advance Variation,9
14848,15,resign,white,Blitz,1725,1787,C45,Scotch Game: Classical Variation |  Intermezzo Variation,10
14849,84,outoftime,black,Rapid,1719,1733,B30,Sicilian Defense: Old Sicilian,4
14850,70,resign,white,Rapid,1719,1727,C00,French Defense: Queen's Knight,3
14851,51,mate,white,Rapid,1196,1609,A00,Van't Kruijs Opening,1
14855,72,mate,black,Classical,1306,1605,A00,Van't Kruijs Opening,1
14856,61,mate,white,Blitz,1605,1603,C46,Three Knights Opening,5
14857,39,outoftime,white,Blitz,1605,1157,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14858,39,mate,white,Rapid,1605,954,C40,King's Knight Opening,3
14864,14,mate,black,Rapid,913,981,A45,Indian Game,2
14865,66,mate,black,Rapid,924,982,A40,Englund Gambit,2
14866,121,mate,white,Rapid,1121,930,B07,Pirc Defense #4,2
14867,47,mate,white,Rapid,1181,936,B07,Pirc Defense #4,2
14868,83,mate,white,Rapid,1035,946,B07,Pirc Defense #4,2
14869,40,mate,black,Rapid,955,1082,A40,Horwitz Defense,2
14871,51,mate,white,Rapid,1189,973,A00,Van Geet Opening,1
14872,65,outoftime,white,Rapid,964,845,D00,Queen's Pawn Game,2
14873,83,mate,white,Rapid,1251,969,B07,Pirc Defense #5,3
14874,94,mate,black,Rapid,969,1344,D00,Queen's Pawn Game,2
14875,50,mate,black,Rapid,969,1344,A40,Horwitz Defense,2
14876,15,mate,white,Rapid,1344,969,B07,Pirc Defense #5,3
14877,76,mate,black,Rapid,969,1346,D00,Queen's Pawn Game,2
14878,62,resign,black,Rapid,793,961,D00,Queen's Pawn Game,2
14879,93,mate,white,Rapid,1069,953,A00,Van Geet Opening,1
14880,123,mate,white,Rapid,1113,962,A00,Van't Kruijs Opening,1
14881,64,mate,black,Rapid,973,1050,D00,Queen's Pawn Game,2
14882,78,mate,black,Rapid,985,1074,D00,Queen's Pawn Game,2
14883,47,mate,white,Blitz,1800,985,B50,Sicilian Defense: Delayed Alapin,5
14884,52,mate,black,Blitz,985,1768,D00,Queen's Pawn Game,2
14885,45,mate,white,Blitz,1945,986,A04,Zukertort Opening: Pirc Invitation,2
14886,42,mate,black,Blitz,986,1944,D00,Queen's Pawn Game,2
14887,45,mate,white,Blitz,1943,986,A04,Zukertort Opening: Pirc Invitation,2
14888,77,mate,white,Rapid,1099,996,A00,Van't Kruijs Opening,1
14890,74,mate,black,Blitz,996,1732,A40,Queen's Pawn,1
14891,82,mate,black,Blitz,1002,1253,A40,English Defense #2,2
14892,42,mate,black,Blitz,1002,1731,A40,Horwitz Defense,2
14894,44,resign,black,Rapid,996,991,D00,Queen's Pawn Game,2
14895,117,draw,draw,Rapid,1261,966,A00,Van't Kruijs Opening,1
14897,70,mate,black,Rapid,979,1164,A40,Modern Defense,2
14898,24,draw,draw,Rapid,1083,975,A00,Van't Kruijs Opening,1
14899,72,mate,black,Rapid,970,1090,A45,Indian Game,2
14901,20,mate,black,Rapid,961,1109,A40,Englund Gambit,2
14904,73,mate,white,Rapid,1089,954,B07,Pirc Defense #4,2
14905,59,mate,white,Rapid,1100,965,A00,Van't Kruijs Opening,1
14909,18,mate,black,Blitz,1500,1238,B20,Sicilian Defense: Bowdler Attack,3
14910,23,mate,white,Rapid,1443,1500,C44,Scotch Game,5
14912,68,mate,black,Rapid,1271,1510,B01,Scandinavian Defense,2
14913,77,mate,white,Rapid,1770,1510,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
14914,18,resign,white,Rapid,1510,1770,C41,Philidor Defense,5
14917,91,mate,white,Rapid,1512,1448,C00,French Defense: Knight Variation,3
14919,13,resign,white,Rapid,1494,1439,C42,Russian Game: Damiano Variation,6
14920,46,resign,black,Rapid,1418,1485,C50,Italian Game: Hungarian Defense,6
14922,50,resign,white,Rapid,1497,1238,C44,Scotch Game,5
14924,53,resign,white,Rapid,1536,1522,C50,Italian Game: Hungarian Defense,6
