,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
15751,44,mate,black,Rapid,1454,1497,C40,King's Pawn Game: Damiano Defense,4
15752,39,resign,white,Rapid,1488,1422,A43,Old Benoni Defense #2,3
15753,43,resign,white,Rapid,1476,1506,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15754,62,resign,black,Rapid,1397,1468,D21,Queen's Gambit Accepted: Normal Variation,5
15755,69,mate,white,Rapid,1461,1338,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15756,56,mate,black,Rapid,1364,1453,D02,Queen's Pawn Game: Zukertort Variation,3
15757,92,mate,black,Rapid,1456,1444,A00,Van Geet Opening: Berlin Gambit,7
15758,68,mate,black,Rapid,1400,1446,C20,King's Pawn Game: Leonardis Variation,3
15759,65,resign,white,Rapid,1435,1486,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15760,72,mate,black,Rapid,1354,1427,C20,King's Pawn Game: Leonardis Variation,3
15761,51,mate,white,Rapid,1418,1361,D00,Queen's Pawn Game: Steinitz Countergambit,4
15762,90,mate,black,Rapid,1409,1407,C40,King's Pawn Game: Damiano Defense,4
15763,129,outoftime,white,Rapid,1399,1319,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15764,48,mate,black,Rapid,1386,1388,C40,King's Pawn Game: Damiano Defense,4
15765,54,mate,black,Rapid,1398,1436,B01,Scandinavian Defense,2
15766,56,mate,black,Rapid,1409,1268,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15767,118,mate,black,Rapid,1500,1400,C40,King's Pawn Game: Damiano Defense,4
15768,107,mate,white,Rapid,1473,1409,C44,Scotch Game,5
15769,46,mate,black,Rapid,1361,1399,D00,Queen's Pawn Game #2,3
15770,19,mate,white,Rapid,1389,1370,C00,French Defense: Normal Variation,3
15771,42,resign,black,Rapid,1381,1379,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,11
15772,39,mate,white,Rapid,1368,1382,D00,Queen's Pawn Game,2
15773,57,mate,white,Rapid,1359,1339,D02,Queen's Pawn Game: Chigorin Variation,4
15774,43,mate,white,Rapid,1348,1360,D00,Queen's Pawn Game: Chigorin Variation,3
15775,79,mate,white,Rapid,1349,1359,C20,King's Pawn Game: Wayward Queen Attack,3
15776,103,mate,white,Rapid,1415,1379,C26,Vienna Game: Stanley Variation,5
15777,104,mate,black,Rapid,1389,1405,D00,Queen's Pawn Opening: Veresov |  Richter Attack,5
15778,78,mate,black,Rapid,1397,1509,C02,French Defense: Advance Variation #3,5
15779,67,resign,white,Rapid,1392,1395,C40,King's Pawn Game: Damiano Defense,4
15780,66,mate,black,Rapid,1407,1373,C20,King's Pawn Game: Napoleon Attack,3
15781,113,mate,white,Rapid,1359,1420,C40,King's Pawn Game: Damiano Defense,4
15782,13,resign,white,Rapid,1410,1390,C20,King's Pawn Game: Napoleon Attack,3
15783,18,resign,black,Rapid,1429,1399,C40,King's Pawn Game: Damiano Defense,4
15784,38,mate,black,Rapid,1374,1391,A00,Van't Kruijs Opening,1
15785,68,mate,black,Rapid,1403,1363,C00,French Defense: Normal Variation,3
15786,37,resign,white,Rapid,1350,1416,D00,Queen's Pawn Game #3,4
15787,38,resign,black,Rapid,1355,1406,D02,Queen's Pawn Game: Chigorin Variation,4
15788,74,resign,black,Rapid,1782,1710,C34,King's Gambit Accepted |  King's Knight Gambit,5
15789,76,resign,black,Rapid,1734,1697,C50,Italian Game: Giuoco Pianissimo,7
15790,27,resign,black,Rapid,1707,1775,B50,Sicilian Defense,4
15791,55,resign,white,Rapid,1978,1711,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
15792,48,resign,white,Rapid,1704,1549,A50,Queen's Indian Accelerated,4
15793,76,resign,black,Rapid,1710,1692,C45,Scotch Game,7
15794,168,resign,black,Rapid,1705,1679,B13,Caro-Kann Defense: Exchange Variation,5
15795,46,resign,black,Rapid,1712,1867,A80,Queen's Pawn Game: Veresov Attack |  Dutch System,4
15796,114,mate,black,Rapid,1505,1706,D00,Queen's Pawn Game #2,3
15797,32,resign,white,Blitz,1864,1713,C44,Scotch Game: Scotch Gambit,7
15798,126,outoftime,black,Rapid,1718,1941,A45,Indian Game,2
15799,95,mate,white,Rapid,1374,1740,C50,Giuoco Piano,6
15800,55,resign,white,Rapid,1879,1747,C70,Ruy Lopez: Morphy Defense |  Graz Variation,10
15801,149,mate,white,Rapid,1743,1498,A40,Queen's Pawn,1
15802,83,outoftime,white,Rapid,1730,1754,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5
15803,30,resign,white,Rapid,2092,1733,C45,Scotch Game: Haxo Gambit,8
15804,144,mate,black,Rapid,1752,1465,D06,Queen's Gambit Refused: Marshall Defense,4
15805,123,mate,white,Blitz,1730,1753,A22,English Opening: King's English Variation |  Two Knights Variation,4
15806,41,resign,black,Rapid,1760,1908,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
15807,104,draw,draw,Rapid,1920,1755,C45,Scotch Game,7
15808,24,resign,black,Rapid,1758,2112,D80,Gruenfeld Defense: Stockholm Variation,7
15809,39,resign,white,Rapid,1750,1634,A43,Benoni Defense: Benoni Gambit Accepted,3
15810,92,resign,black,Rapid,1877,1733,C70,Ruy Lopez: Morphy Defense |  Graz Variation,10
15811,109,resign,white,Rapid,1716,1857,C00,French Defense: Knight Variation,3
15812,70,mate,black,Rapid,1057,1716,D00,Queen's Pawn Game #3,4
15813,49,resign,white,Rapid,1858,1723,C24,Bishop's Opening: Berlin Defense,4
15814,77,resign,white,Rapid,1888,1723,A06,Reti Opening,2
15815,95,resign,white,Rapid,1705,1927,C00,French Defense: Knight Variation,3
15816,136,mate,black,Rapid,2054,1683,A00,Hungarian Opening,1
15817,46,resign,black,Rapid,1686,2022,A85,Dutch Defense: Queen's Knight Variation,5
15818,21,resign,black,Rapid,1209,1685,D02,Queen's Pawn Game: Symmetrical Variation,4
15819,52,resign,black,Rapid,1964,2331,A00,Grob Opening: Spike Attack,5
15820,58,mate,black,Rapid,1754,2329,D00,Queen's Pawn Game: Stonewall Attack,5
15821,43,resign,white,Rapid,2329,1613,C66,Ruy Lopez: Berlin Defense |  Closed Wolf Variation,12
15822,59,resign,white,Rapid,2320,2132,B80,Sicilian Defense: Scheveningen Variation,10
15823,76,resign,black,Rapid,2275,2303,A14,English Opening: Agincourt Defense |  Neo-Catalan Declined,9
15824,62,outoftime,black,Rapid,1846,1788,B90,Sicilian Defense: Najdorf Variation |  English Attack,11
15825,97,resign,white,Rapid,1780,1677,C00,Rat Defense: Small Center Defense,4
15826,62,resign,white,Rapid,1776,1460,B54,Sicilian Defense #2,6
15827,36,resign,black,Rapid,1788,1600,A40,Englund Gambit Complex: Englund Gambit,6
15828,118,resign,black,Rapid,1552,1783,A00,Van't Kruijs Opening,1
15829,71,mate,white,Rapid,1877,1792,B50,Sicilian Defense,4
15830,51,draw,draw,Rapid,1622,1797,B21,Sicilian Defense: McDonnell Attack,3
15831,45,mate,white,Rapid,1793,1519,B07,Pirc Defense #2,5
15832,41,mate,white,Rapid,1792,1178,D06,Queen's Gambit Refused: Marshall Defense,4
15833,54,mate,black,Rapid,1655,1785,B52,Sicilian Defense: Canal Attack |  Main Line,6
15834,92,outoftime,black,Rapid,1676,1777,B50,Sicilian Defense,4
15835,59,resign,white,Rapid,1775,1337,D20,Queen's Gambit Accepted: Old Variation,5
15836,64,mate,black,Rapid,1408,1772,B25,Sicilian Defense: Closed Variation |  Traditional,4
15837,103,draw,draw,Rapid,1778,1579,D40,Queen's Gambit Declined: Semi-Tarrasch Defense,8
15838,106,resign,black,Rapid,1798,1390,D20,Queen's Gambit Accepted: Old Variation,5
15839,69,mate,white,Rapid,1786,1816,D91,Gruenfeld Defense: Three Knights Variation |  Petrosian System,9
15840,41,resign,white,Rapid,1764,1798,B53,Sicilian Defense: Chekhover Variation,7
15841,69,mate,white,Rapid,1783,1916,D37,Queen's Gambit Declined: Three Knights Variation,7
15842,44,mate,black,Rapid,1548,1517,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
15843,99,draw,draw,Rapid,1517,1548,B11,Caro-Kann Defense,4
15844,164,outoftime,black,Rapid,1558,1583,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
15845,42,resign,white,Rapid,1544,1636,B32,Sicilian Defense: Open #3,7
15846,107,draw,draw,Rapid,1541,1651,C41,Philidor Defense,5
15847,58,resign,black,Rapid,1542,1530,B10,Caro-Kann Defense,2
15848,23,resign,white,Rapid,1522,1486,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9
15849,20,outoftime,black,Blitz,1532,1567,B06,Modern Defense: Two Knights Variation,7
15850,62,resign,white,Blitz,1533,1544,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7
15851,57,mate,white,Rapid,1707,1550,D00,Queen's Pawn Game: Mason Attack,3
15852,58,draw,draw,Rapid,1547,1664,B02,Alekhine Defense,2
15853,17,resign,white,Rapid,1536,1534,C41,Philidor Defense,5
15854,37,resign,white,Rapid,1524,1536,C41,Philidor Defense,5
15855,81,resign,white,Rapid,1514,1511,C40,King's Pawn Game: McConnell Defense,4
15856,72,mate,black,Rapid,1522,1502,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7
15857,19,resign,white,Rapid,1489,1378,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9
15858,46,resign,white,Rapid,1489,1511,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9
15859,7,resign,black,Rapid,1588,1489,B12,Caro-Kann Defense: Advance Variation,5
15860,74,mate,black,Blitz,1500,1489,B00,Caro-Kann Defense: Hillbilly Attack,3
15861,28,resign,black,Rapid,1489,1567,C01,French Defense: Exchange Variation,5
15862,21,outoftime,white,Blitz,1489,1566,C40,King's Pawn Game: Busch-Gass Gambit,4
15863,21,resign,white,Rapid,1500,1489,B10,Caro-Kann Defense,2
15864,17,resign,black,Blitz,1500,1489,D00,Queen's Pawn Game: Chigorin Variation,3
15865,35,resign,black,Rapid,1489,1511,B07,Pirc Defense #5,3
15866,72,resign,black,Rapid,1496,1500,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9
15867,9,resign,white,Rapid,1496,1508,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
15868,76,mate,black,Rapid,1508,1496,B10,Caro-Kann Defense,2
15869,25,resign,white,Rapid,1527,1496,B12,Caro-Kann Defense: Advance Variation,5
15870,32,mate,black,Blitz,1500,1496,A00,Clemenz Opening,1
15871,67,outoftime,white,Blitz,1485,1489,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
15872,31,mate,white,Blitz,1509,1496,B11,Caro-Kann Defense,4
15873,57,mate,white,Rapid,2320,1500,C05,French Defense: Tarrasch Variation |  Closed Variation #2,12
15874,61,mate,white,Rapid,2193,1500,C05,French Defense: Tarrasch Variation |  Closed Variation #2,12
15875,50,mate,black,Rapid,1500,2193,D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,13
15876,39,mate,white,Rapid,1462,1500,A40,Horwitz Defense,2
15877,47,resign,white,Rapid,1794,1816,E12,Queen's Indian Defense: Kasparov Variation,7
15878,91,resign,white,Rapid,1807,1741,C02,French Defense: Advance Variation #3,5
15879,14,resign,white,Rapid,1796,1805,D20,Queen's Gambit Accepted: Old Variation,5
15880,69,resign,black,Rapid,1817,1784,B20,Sicilian Defense: Bowdler Attack,3
15881,62,resign,black,Rapid,1748,1774,A00,Hungarian Opening,1
15882,73,outoftime,white,Rapid,1762,1805,E61,King's Indian Defense,6
15883,18,resign,black,Rapid,1775,1728,A43,Benoni Defense: Benoni Gambit Accepted,3
15884,31,resign,white,Rapid,2167,1777,C37,King's Gambit Accepted |  Rosentreter-Testa Gambit,9
15885,64,resign,black,Rapid,1742,1767,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
15886,110,outoftime,black,Rapid,1779,1735,D31,Semi-Slav Defense: Accelerated Move Order,6
15887,175,mate,white,Rapid,1773,1613,D06,Queen's Gambit Refused: Marshall Defense,4
15888,117,resign,white,Rapid,1820,1782,C39,King's Gambit Accepted |  Kieseritzky Gambit |  Kolisch Defense,10
15889,34,resign,black,Rapid,1642,1775,A46,Indian Game: London System,5
15890,28,resign,black,Rapid,1782,1914,D35,Queen's Gambit Declined: Harrwitz Attack,7
15891,51,resign,white,Rapid,1775,1665,D35,Queen's Gambit Declined: Harrwitz Attack,7
15892,74,resign,white,Rapid,1791,1785,D20,Queen's Gambit Accepted: Old Variation,5
15893,48,resign,black,Rapid,1798,1725,A00,Hungarian Opening,1
15894,71,resign,white,Rapid,1781,1809,C20,Bishop's Opening: Boi Variation,4
15895,33,resign,white,Rapid,1797,1865,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
15896,40,resign,black,Rapid,1765,1787,C50,Giuoco Piano,6
15897,107,outoftime,white,Rapid,1778,1701,B12,Caro-Kann Defense,3
15898,40,resign,black,Rapid,1789,1796,E61,King's Indian Defense,6
15899,23,resign,white,Rapid,1806,1799,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6
15900,27,mate,white,Rapid,1900,1806,C62,Ruy Lopez: Steinitz Defense,6
15901,100,mate,black,Rapid,1817,1809,D20,Queen's Gambit Accepted: Old Variation,5
15902,31,resign,white,Rapid,1895,1825,C37,King's Gambit Accepted |  Salvio Gambit,9
15903,41,resign,white,Rapid,1815,1792,D20,Queen's Gambit Accepted: Old Variation,5
15904,12,resign,white,Rapid,1807,1827,C50,Italian Game: Giuoco Pianissimo,7
15905,23,resign,white,Rapid,1546,1845,C53,Italian Game: Classical Variation #2,7
15906,87,resign,white,Rapid,1835,1819,D20,Queen's Gambit Accepted: Old Variation,5
15907,132,resign,black,Rapid,1843,1902,D10,Slav Defense #2,5
15908,72,resign,white,Rapid,1773,1856,A45,Trompowsky Attack,3
15909,164,outoftime,draw,Rapid,1801,1858,C45,Scotch Game,7
15910,41,resign,white,Rapid,1849,1810,E61,Indian Game: West Indian Defense,4
15911,30,resign,black,Rapid,1862,1764,A51,Budapest Defense: Fajarowicz Variation,6
15912,73,mate,white,Rapid,1854,1765,A85,Dutch Defense: Queen's Knight Variation,5
15913,50,resign,black,Rapid,1865,1845,A80,Dutch Defense: Raphael Variation,3
15914,107,resign,white,Rapid,1834,1877,A03,Bird Opening: Dutch Variation,2
15915,29,resign,white,Rapid,2074,1883,C45,Scotch Game,7
15916,32,mate,black,Rapid,1779,1875,C50,Italian Game: Giuoco Pianissimo,7
15917,108,mate,black,Rapid,1886,1864,C11,French Defense: Steinitz Variation #2,11
15918,51,resign,white,Rapid,1852,1898,D08,Queen's Gambit Refused: Albin Countergambit,4
15919,79,resign,white,Rapid,1842,1800,D51,Queen's Gambit Declined: Modern |  Knight Defense,10
15920,90,draw,draw,Rapid,1845,1746,D20,Queen's Gambit Accepted: Old Variation,5
15921,98,resign,black,Rapid,1713,1735,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
15922,139,mate,white,Rapid,1619,1727,A01,Nimzo-Larsen Attack: Modern Variation #3,4
15923,79,draw,draw,Rapid,1726,1760,C20,Bishop's Opening: Boi Variation,4
15924,139,resign,white,Rapid,1711,1738,D00,Queen's Pawn Game #3,4
15925,100,resign,black,Rapid,1721,1727,D00,Queen's Pawn Game #3,4
15926,42,mate,black,Rapid,1739,1701,C23,Bishop's Opening: Philidor Counterattack,4
15927,61,resign,white,Rapid,1787,1749,C50,Italian Game: Giuoco Pianissimo |  Normal,8
15928,54,mate,black,Rapid,1760,1740,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6
15929,43,mate,white,Rapid,1753,1611,B06,Modern Defense: Bishop Attack,5
15930,78,draw,draw,Rapid,1702,1755,C62,Ruy Lopez: Steinitz Defense,6
15931,57,mate,white,Rapid,1641,1770,A40,Englund Gambit Declined |  Reversed French,3
15932,90,mate,black,Rapid,1785,1616,B08,Pirc Defense: Classical Variation,8
15933,116,outoftime,black,Rapid,1751,1775,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
15934,104,resign,black,Rapid,1787,1739,B20,Sicilian Defense: Bowdler Attack,3
15935,101,outoftime,white,Rapid,1767,1799,C62,Ruy Lopez: Steinitz Defense,6
15936,93,outoftime,white,Rapid,1792,1688,C50,Giuoco Piano,6
15937,84,draw,draw,Rapid,1796,1652,C01,French Defense: Exchange Variation,5
15938,47,mate,white,Rapid,1788,1665,C55,Italian Game: Anti-Fried Liver Defense,6
15939,66,resign,black,Rapid,1674,1781,C50,Four Knights Game: Italian Variation,8
15940,80,resign,black,Rapid,1812,1693,C46,Four Knights Game: Italian Variation,7
15941,108,resign,black,Rapid,1734,1803,C44,Ponziani Opening: Jaenisch Counterattack,6
15942,81,resign,white,Rapid,1794,1724,C50,Italian Game,5
15943,96,resign,black,Rapid,1811,1603,B12,Caro-Kann Defense,3
15944,56,draw,draw,Rapid,1627,1816,C34,King's Gambit Accepted |  Schallopp Defense,6
15945,41,resign,white,Rapid,1810,1641,B20,Sicilian Defense: Bowdler Attack,3
15946,31,mate,white,Rapid,1623,1827,C21,Danish Gambit,5
15947,59,mate,white,Rapid,1821,1620,B12,Caro-Kann Defense,3
15948,31,resign,white,Rapid,1800,1647,B20,Sicilian Defense: Bowdler Attack,3
15949,151,resign,white,Rapid,1794,1648,B00,Guatemala Defense,4
15950,52,mate,black,Rapid,1809,1662,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
15951,47,mate,white,Rapid,1802,1660,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
15952,88,resign,black,Rapid,1667,1795,C62,Ruy Lopez: Steinitz Defense,6
15953,70,resign,black,Rapid,1679,1788,C44,King's Knight Opening: Konstantinopolsky,5
15954,71,resign,white,Rapid,1780,1686,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
15955,42,resign,black,Rapid,1694,1771,C50,Italian Game: Giuoco Pianissimo |  Normal,8
15956,16,outoftime,black,Rapid,1622,1765,C30,King's Gambit,3
15957,98,resign,black,Rapid,1776,1759,B20,Sicilian Defense: Bowdler Attack,3
15958,72,resign,black,Rapid,1788,1740,C02,French Defense: Advance Variation #2,7
15959,56,mate,black,Rapid,1794,1724,B20,Sicilian Defense: Bowdler Attack,3
15960,74,resign,black,Rapid,1800,1959,B20,Sicilian Defense: Bowdler Attack,3
15961,77,resign,white,Rapid,1952,1807,C44,King's Pawn Game: Dresden Opening,5
15962,48,mate,black,Rapid,1754,1797,C46,Three Knights Opening,5
15963,39,resign,white,Blitz,2579,2036,A05,King's Indian Attack: Symmetrical Defense,4
15964,44,outoftime,black,Blitz,2037,2577,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line,8
15965,33,resign,white,Blitz,2574,2039,A04,Zukertort Opening: Sicilian Invitation,2
15966,92,resign,black,Blitz,2040,2571,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line,8
15967,53,outoftime,white,Blitz,2367,2043,B24,Sicilian Defense: Closed #2,8
15968,53,resign,white,Rapid,2029,2099,B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Sosonko Variation,18
15969,49,resign,white,Blitz,2324,2033,E63,King's Indian Defense: Fianchetto Variation |  Panno Variation,14
15970,72,mate,black,Rapid,2033,2368,B90,Sicilian Defense: Najdorf Variation,10
15971,97,outoftime,white,Rapid,2214,2039,A30,English Opening: Symmetrical Variation |  Hedgehog Defense,12
15972,61,resign,white,Rapid,2024,2154,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
15973,77,mate,white,Rapid,2013,2022,C50,Italian Game: Hungarian Defense,6
15974,49,resign,white,Blitz,2163,2020,B43,Sicilian Defense: Kan Variation |  Wing Attack,10
15975,185,draw,draw,Rapid,2070,2018,B56,Sicilian Defense: Classical Variation,10
15976,43,resign,white,Blitz,2245,2023,B22,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8
15977,35,resign,white,Blitz,2149,2031,B52,Sicilian Defense: Canal Attack |  Main Line,6
15978,74,resign,white,Blitz,2352,2366,C40,Latvian Gambit Accepted |  Main Line,7
15979,161,mate,white,Blitz,2351,2363,B50,Sicilian Defense: Delayed Alapin,5
15980,86,resign,black,Blitz,1814,1662,C00,Rat Defense: Small Center Defense,4
15981,56,resign,black,Classical,1711,1778,D06,Queen's Gambit Refused: Marshall Defense,4
15982,16,resign,black,Classical,1756,1778,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
15983,87,resign,white,Classical,1778,1656,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
15984,17,resign,black,Classical,1610,1778,A34,English Opening: Symmetrical Variation |  Normal Variation,3
15985,107,resign,white,Classical,1778,1932,C50,Italian Game: Hungarian Defense,6
15986,55,resign,white,Classical,1778,1723,B06,Robatsch (Modern) Defense,4
15987,89,draw,draw,Classical,1778,1795,C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10
15988,104,resign,black,Classical,1966,1761,C00,French Defense: Queen's Knight,3
15989,113,resign,white,Rapid,1750,1755,C40,King's Pawn Game: Busch-Gass Gambit,4
15990,19,resign,black,Rapid,1768,1738,C02,French Defense: Advance Variation,8
15991,87,mate,white,Rapid,1728,1681,B08,Pirc Defense: Classical Variation |  Schlechter Variation,9
15992,58,resign,black,Rapid,1737,1811,C02,French Defense: Advance Variation |  Euwe Variation,10
15993,160,draw,draw,Rapid,1811,1735,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,9
15994,64,resign,white,Rapid,1691,1748,C00,French Defense: Reti-Spielmann Attack,3
15995,10,resign,black,Rapid,1757,1830,C42,Petrov's Defense #2,5
15996,80,mate,black,Rapid,1766,1820,C41,Philidor Defense #3,5
