age,job,marital,education,in_default,avg_yearly_balance,housing_loan,personal_loan,contact_method,day,month,duration,campaign_contacts,prev_days,previous,prev_outcome,term_deposit
38,management,married,tertiary,no,93,yes,no,cellular,25,5,74,1,272,4,failure,no
30,blue-collar,single,secondary,no,411,no,no,cellular,25,5,115,1,-1,0,unknown,no
56,retired,divorced,tertiary,no,13094,no,no,cellular,25,5,1064,1,-1,0,unknown,yes
34,management,single,tertiary,no,5086,no,no,cellular,25,5,213,4,-1,0,unknown,yes
55,retired,married,secondary,no,393,no,yes,cellular,25,5,176,1,-1,0,unknown,no
30,admin.,married,secondary,no,1165,no,no,cellular,25,5,205,1,35,2,failure,no
45,technician,married,secondary,no,5749,no,no,telephone,25,5,180,1,-1,0,unknown,no
28,student,married,tertiary,no,803,yes,no,cellular,25,5,324,1,-1,0,unknown,no
31,admin.,single,secondary,no,8626,no,no,cellular,25,5,159,1,111,1,failure,no
46,unknown,married,primary,no,0,no,no,telephone,25,5,87,2,-1,0,unknown,no
28,admin.,single,secondary,no,707,yes,no,cellular,25,5,226,1,-1,0,unknown,yes
37,management,married,tertiary,no,900,yes,no,cellular,25,5,116,1,18,3,failure,no
39,management,married,tertiary,no,246,yes,no,cellular,25,5,217,1,306,8,failure,no
34,management,single,tertiary,no,747,no,no,cellular,25,5,109,1,-1,0,unknown,no
38,admin.,married,secondary,no,755,yes,no,cellular,25,5,531,1,97,1,success,no
36,admin.,married,secondary,no,1054,yes,no,cellular,25,5,214,1,-1,0,unknown,no
37,self-employed,married,tertiary,no,2211,yes,no,cellular,25,5,143,1,-1,0,unknown,no
37,services,married,secondary,no,466,yes,yes,cellular,25,5,377,1,-1,0,unknown,yes
32,services,single,secondary,no,152,yes,no,cellular,25,5,158,2,-1,0,unknown,yes
33,management,married,secondary,no,369,no,no,cellular,25,5,115,2,103,1,success,no
43,technician,divorced,secondary,no,1612,no,no,cellular,25,5,262,2,353,1,other,yes
28,management,married,secondary,no,466,yes,no,cellular,25,5,123,2,-1,0,unknown,no
36,technician,married,tertiary,no,911,yes,yes,cellular,25,5,117,2,21,3,failure,yes
55,management,married,tertiary,no,496,no,no,cellular,25,5,85,1,-1,0,unknown,no
31,technician,single,secondary,no,863,yes,no,cellular,25,5,166,3,111,6,failure,no
33,blue-collar,single,secondary,no,4464,yes,no,cellular,25,5,217,1,-1,0,unknown,no
29,admin.,married,tertiary,no,238,no,no,cellular,25,5,344,2,88,1,failure,yes
54,unemployed,married,secondary,no,1561,no,no,cellular,25,5,352,3,186,2,failure,yes
39,services,married,secondary,no,1179,no,no,cellular,25,5,284,1,-1,0,unknown,yes
35,technician,single,secondary,no,27,yes,no,cellular,25,5,214,1,305,1,other,yes
29,technician,single,secondary,no,6,no,no,cellular,25,5,315,1,-1,0,unknown,yes
32,technician,single,tertiary,no,654,yes,no,cellular,25,5,615,4,-1,0,unknown,yes
34,management,married,tertiary,no,333,no,no,cellular,25,5,170,1,-1,0,unknown,no
37,unemployed,married,tertiary,no,7620,no,no,telephone,25,5,100,3,-1,0,unknown,no
27,student,single,secondary,no,253,no,no,cellular,25,5,242,2,-1,0,unknown,yes
32,technician,single,tertiary,no,705,yes,no,cellular,25,5,414,2,35,4,failure,yes
27,technician,single,tertiary,no,11862,no,no,telephone,25,5,281,5,101,1,success,no
33,technician,single,tertiary,no,109,yes,yes,cellular,25,5,601,2,10,7,failure,yes
40,blue-collar,married,primary,no,-310,yes,yes,cellular,26,5,133,2,363,5,failure,no
48,management,single,tertiary,no,5689,no,no,cellular,26,5,527,2,103,1,success,no
60,management,married,tertiary,no,205,no,no,cellular,26,5,107,2,-1,0,unknown,no
37,services,married,secondary,no,2915,no,no,cellular,26,5,314,2,-1,0,unknown,no
32,management,married,tertiary,no,937,no,no,cellular,26,5,61,1,190,1,failure,no
24,self-employed,single,unknown,no,1179,no,no,cellular,26,5,78,1,105,1,failure,no
40,management,married,secondary,no,363,yes,yes,cellular,26,5,135,1,104,2,failure,no
24,student,single,secondary,no,23878,no,no,cellular,26,5,133,1,97,1,success,yes
35,blue-collar,single,secondary,no,142,yes,no,cellular,26,5,293,2,19,3,failure,no
42,technician,married,secondary,no,1066,no,no,cellular,26,5,125,1,104,3,success,no
34,management,single,tertiary,no,699,no,no,cellular,26,5,66,1,-1,0,unknown,no
55,management,married,tertiary,no,42,no,no,cellular,26,5,318,1,-1,0,unknown,no
30,technician,married,tertiary,no,1570,yes,no,cellular,26,5,260,1,-1,0,unknown,no
32,technician,single,tertiary,no,2340,no,no,cellular,26,5,94,1,97,2,success,no
30,management,single,tertiary,no,320,no,no,cellular,26,5,140,1,-1,0,unknown,no
52,unemployed,married,secondary,no,5091,no,no,cellular,26,5,309,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,339,yes,no,cellular,26,5,251,1,98,3,other,no
30,technician,single,tertiary,no,411,no,no,cellular,26,5,111,1,35,1,failure,no
32,services,single,secondary,no,995,yes,no,cellular,26,5,119,1,-1,0,unknown,no
58,technician,married,secondary,no,3399,no,no,cellular,26,5,1078,1,97,7,other,yes
44,management,married,tertiary,no,2365,no,yes,cellular,26,5,159,3,-1,0,unknown,no
43,management,married,tertiary,no,79,no,no,cellular,26,5,640,1,-1,0,unknown,yes
26,student,single,secondary,no,8015,no,no,cellular,26,5,109,1,-1,0,unknown,no
25,student,single,secondary,no,715,no,no,cellular,26,5,217,1,-1,0,unknown,no
26,management,married,tertiary,no,243,no,no,cellular,26,5,482,1,-1,0,unknown,yes
36,management,married,tertiary,no,753,no,no,cellular,26,5,71,5,40,4,failure,no
31,technician,single,secondary,no,138,no,no,cellular,26,5,91,1,285,2,other,yes
40,unemployed,married,secondary,no,1289,no,no,cellular,26,5,260,2,-1,0,unknown,no
29,unknown,single,secondary,no,923,no,no,cellular,26,5,333,1,-1,0,unknown,no
30,technician,single,secondary,no,707,no,no,cellular,26,5,228,1,-1,0,unknown,no
27,technician,single,secondary,no,405,no,no,cellular,26,5,256,1,-1,0,unknown,no
31,management,single,tertiary,no,816,yes,no,cellular,26,5,302,1,40,1,failure,no
33,technician,single,secondary,no,4792,no,no,cellular,26,5,131,3,-1,0,unknown,no
25,management,single,tertiary,no,1602,yes,no,cellular,26,5,154,1,-1,0,unknown,no
37,admin.,married,secondary,no,11303,no,no,cellular,26,5,500,2,-1,0,unknown,no
30,management,single,tertiary,no,938,no,no,cellular,26,5,172,2,105,1,other,no
47,unknown,married,unknown,no,8,no,no,telephone,26,5,164,1,-1,0,unknown,no
25,management,single,tertiary,no,1317,no,no,cellular,26,5,176,1,-1,0,unknown,yes
51,entrepreneur,married,primary,no,1443,no,no,cellular,26,5,574,1,97,10,success,no
34,management,married,tertiary,no,47,no,no,cellular,26,5,244,1,-1,0,unknown,no
45,unemployed,married,secondary,no,1040,no,no,telephone,26,5,137,5,-1,0,unknown,no
33,management,married,tertiary,no,1778,no,no,cellular,26,5,134,1,103,1,success,no
54,unknown,married,secondary,no,1157,no,no,cellular,26,5,98,2,-1,0,unknown,no
34,management,single,tertiary,no,808,no,no,cellular,26,5,376,2,97,1,other,no
58,unemployed,married,secondary,no,68,no,no,cellular,26,5,169,2,-1,0,unknown,no
27,management,single,tertiary,no,207,no,no,telephone,26,5,240,4,-1,0,unknown,no
26,self-employed,single,tertiary,no,560,no,no,telephone,26,5,122,2,-1,0,unknown,no
35,technician,married,tertiary,no,8029,yes,no,cellular,26,5,167,1,285,4,success,no
25,student,single,tertiary,no,241,no,no,cellular,26,5,351,1,-1,0,unknown,no
58,retired,married,secondary,no,2714,no,no,cellular,26,5,165,1,287,2,failure,yes
60,retired,divorced,tertiary,no,4,yes,no,cellular,26,5,400,3,358,2,failure,no
35,technician,single,secondary,no,1693,yes,no,cellular,26,5,58,1,105,1,success,no
30,management,married,unknown,no,385,no,no,cellular,26,5,56,2,97,2,other,no
54,technician,married,tertiary,no,6507,no,no,cellular,26,5,145,1,-1,0,unknown,no
34,technician,married,tertiary,no,23076,no,no,cellular,26,5,243,2,35,6,other,yes
48,management,divorced,tertiary,no,17964,yes,no,cellular,26,5,208,2,96,3,other,yes
41,management,married,tertiary,no,3769,yes,no,cellular,26,5,94,1,-1,0,unknown,no
25,admin.,single,tertiary,no,220,no,no,cellular,26,5,68,1,-1,0,unknown,no
27,unemployed,single,primary,no,223,no,no,cellular,26,5,103,1,-1,0,unknown,no
26,admin.,single,tertiary,no,2170,yes,no,cellular,26,5,81,1,29,1,failure,no
32,technician,divorced,tertiary,no,267,no,no,cellular,26,5,128,1,-1,0,unknown,no
58,retired,married,primary,no,928,no,no,cellular,26,5,304,1,-1,0,unknown,no
43,management,married,tertiary,no,228,yes,no,cellular,26,5,55,1,113,1,failure,no
26,admin.,married,unknown,no,4311,no,no,cellular,26,5,75,1,-1,0,unknown,no
24,student,married,unknown,no,146,no,no,cellular,26,5,147,1,40,1,failure,no
59,management,divorced,tertiary,no,81,no,no,cellular,26,5,140,1,-1,0,unknown,no
36,technician,married,secondary,no,15485,no,no,cellular,26,5,83,1,42,1,success,no
31,technician,married,secondary,no,180,no,no,cellular,26,5,222,1,70,2,success,no
52,technician,married,secondary,no,195,yes,no,cellular,26,5,145,1,98,2,failure,no
60,retired,married,tertiary,no,846,no,no,telephone,26,5,1346,1,-1,0,unknown,yes
43,management,divorced,tertiary,no,36,no,no,cellular,26,5,118,1,102,2,failure,no
28,self-employed,single,tertiary,no,805,no,no,cellular,26,5,69,1,99,1,success,no
59,management,married,tertiary,no,1831,no,no,cellular,26,5,245,2,98,2,failure,no
28,admin.,single,tertiary,no,336,no,no,cellular,26,5,135,1,-1,0,unknown,no
25,management,single,tertiary,no,530,no,no,cellular,26,5,88,1,-1,0,unknown,no
50,management,married,tertiary,no,2635,no,no,cellular,26,5,303,2,-1,0,unknown,no
21,technician,single,unknown,no,360,no,no,cellular,26,5,131,2,-1,0,unknown,yes
25,student,single,tertiary,no,326,no,no,cellular,26,5,390,1,-1,0,unknown,yes
57,self-employed,married,tertiary,no,350,no,no,cellular,26,5,132,6,112,3,failure,no
60,management,married,tertiary,no,21088,yes,no,cellular,26,5,187,1,-1,0,unknown,no
51,management,married,tertiary,no,583,no,no,cellular,26,5,109,1,-1,0,unknown,no
26,student,single,secondary,no,100,no,no,cellular,26,5,445,1,-1,0,unknown,yes
31,management,married,tertiary,no,2196,yes,no,cellular,26,5,299,2,-1,0,unknown,no
34,management,single,tertiary,no,0,no,no,cellular,26,5,93,1,-1,0,unknown,no
49,technician,single,secondary,no,0,yes,no,cellular,26,5,223,1,-1,0,unknown,no
34,housemaid,married,tertiary,no,0,no,no,cellular,26,5,141,1,188,1,failure,no
46,management,married,tertiary,no,0,no,no,cellular,26,5,401,1,-1,0,unknown,no
60,admin.,married,unknown,no,1088,yes,no,cellular,26,5,149,1,-1,0,unknown,no
38,management,married,unknown,no,3576,no,no,cellular,26,5,579,1,-1,0,unknown,yes
30,self-employed,single,tertiary,no,166,no,no,cellular,26,5,136,1,-1,0,unknown,no
32,technician,married,tertiary,no,4089,no,no,cellular,26,5,114,7,287,3,failure,no
46,technician,married,secondary,no,2501,no,no,cellular,26,5,323,1,-1,0,unknown,no
34,management,single,tertiary,no,0,yes,yes,cellular,26,5,197,2,98,1,other,no
44,technician,single,tertiary,no,643,no,no,cellular,26,5,222,3,-1,0,unknown,no
34,technician,married,tertiary,no,0,no,no,cellular,26,5,58,1,-1,0,unknown,no
29,services,married,secondary,no,1135,yes,no,cellular,26,5,407,2,98,1,success,no
32,management,married,tertiary,no,410,yes,no,cellular,26,5,252,2,-1,0,unknown,no
36,admin.,single,tertiary,no,635,no,no,cellular,26,5,80,1,102,1,failure,no
32,technician,married,unknown,no,712,no,no,cellular,26,5,112,1,-1,0,unknown,no
36,technician,single,secondary,no,144,no,no,cellular,26,5,87,1,308,2,failure,no
55,technician,divorced,secondary,no,217,yes,yes,cellular,26,5,176,1,-1,0,unknown,no
25,student,single,secondary,no,304,no,no,cellular,26,5,226,2,-1,0,unknown,yes
26,student,single,tertiary,no,39,no,no,cellular,26,5,396,3,-1,0,unknown,yes
21,blue-collar,single,secondary,no,164,no,no,cellular,26,5,260,1,-1,0,unknown,no
53,blue-collar,married,primary,no,655,yes,no,cellular,26,5,103,2,-1,0,unknown,no
56,services,divorced,primary,no,23,no,no,telephone,26,5,108,4,-1,0,unknown,no
34,technician,single,secondary,no,2178,yes,no,cellular,26,5,41,1,-1,0,unknown,no
28,admin.,married,secondary,no,0,yes,yes,cellular,26,5,89,1,-1,0,unknown,no
28,admin.,married,secondary,no,147,yes,yes,cellular,26,5,82,1,-1,0,unknown,no
29,management,single,tertiary,no,2907,yes,no,cellular,26,5,150,1,-1,0,unknown,no
25,student,single,unknown,no,3,no,no,cellular,26,5,170,1,-1,0,unknown,yes
34,management,married,tertiary,no,402,no,no,cellular,26,5,147,1,-1,0,unknown,no
28,technician,single,secondary,no,6551,no,no,cellular,26,5,362,1,77,1,failure,no
33,admin.,single,tertiary,no,1077,no,no,cellular,26,5,118,2,-1,0,unknown,no
26,student,single,tertiary,no,255,no,no,cellular,26,5,264,2,-1,0,unknown,no
60,retired,married,tertiary,no,3461,no,no,cellular,26,5,94,2,112,2,failure,no
29,student,single,tertiary,no,795,no,no,cellular,26,5,258,1,-1,0,unknown,no
25,technician,single,secondary,no,1847,no,no,cellular,26,5,137,2,-1,0,unknown,no
60,management,married,tertiary,no,1574,no,no,cellular,26,5,189,2,349,1,failure,no
32,management,single,tertiary,no,312,no,no,cellular,26,5,208,2,98,2,success,yes
47,housemaid,single,secondary,no,17023,no,no,cellular,26,5,379,2,97,4,other,no
29,management,single,tertiary,no,15459,no,no,cellular,26,5,245,3,97,7,success,no
25,admin.,married,tertiary,no,906,no,no,cellular,26,5,253,1,-1,0,unknown,yes
21,admin.,single,secondary,no,524,no,no,cellular,26,5,185,1,-1,0,unknown,yes
34,management,single,tertiary,no,2555,yes,no,cellular,26,5,129,2,-1,0,unknown,no
32,management,married,tertiary,no,8,yes,no,cellular,26,5,175,2,-1,0,unknown,no
24,technician,single,secondary,no,1234,no,no,cellular,27,5,480,2,-1,0,unknown,no
41,self-employed,single,tertiary,no,1081,no,no,cellular,27,5,229,3,-1,0,unknown,yes
50,admin.,married,tertiary,no,843,no,yes,cellular,27,5,71,3,-1,0,unknown,no
44,technician,single,tertiary,no,2033,no,no,cellular,27,5,158,1,-1,0,unknown,no
47,admin.,married,tertiary,no,2279,yes,yes,cellular,27,5,161,1,-1,0,unknown,no
30,admin.,single,secondary,no,983,yes,no,cellular,27,5,189,2,-1,0,unknown,yes
29,self-employed,married,tertiary,no,2305,no,no,cellular,27,5,82,2,-1,0,unknown,no
56,management,divorced,unknown,no,854,no,no,cellular,27,5,121,1,-1,0,unknown,no
47,admin.,divorced,secondary,no,2232,no,no,cellular,27,5,439,1,103,1,success,yes
37,admin.,married,secondary,no,1967,no,no,cellular,27,5,242,1,212,1,success,yes
27,management,single,tertiary,no,80,no,no,cellular,27,5,188,2,-1,0,unknown,no
34,admin.,married,secondary,no,1406,yes,no,cellular,27,5,145,1,-1,0,unknown,yes
60,retired,divorced,secondary,no,1923,no,no,cellular,27,5,282,1,-1,0,unknown,no
26,management,single,tertiary,no,155,yes,no,cellular,27,5,74,4,43,5,other,no
27,management,single,tertiary,no,7,no,no,cellular,27,5,483,2,-1,0,unknown,no
49,housemaid,married,primary,no,5038,yes,no,telephone,27,5,108,1,-1,0,unknown,no
37,admin.,married,secondary,no,1559,no,no,cellular,27,5,81,1,-1,0,unknown,no
27,student,single,secondary,no,274,no,no,cellular,27,5,283,1,-1,0,unknown,no
28,admin.,single,secondary,no,157,no,no,cellular,27,5,155,3,-1,0,unknown,yes
50,services,married,secondary,no,77,no,no,cellular,27,5,138,2,-1,0,unknown,no
58,retired,married,primary,yes,-235,no,yes,telephone,27,5,93,2,-1,0,unknown,no
24,admin.,single,tertiary,no,0,yes,no,cellular,27,5,122,2,-1,0,unknown,yes
51,housemaid,married,unknown,no,2337,yes,no,cellular,27,5,133,2,41,5,success,no
26,admin.,single,secondary,no,2509,no,no,cellular,27,5,776,3,97,3,success,yes
43,management,married,tertiary,no,1188,no,no,cellular,27,5,140,2,-1,0,unknown,no
30,admin.,single,secondary,no,1027,yes,no,cellular,27,5,136,2,114,1,success,no
39,technician,married,secondary,no,505,no,no,cellular,27,5,86,4,-1,0,unknown,no
25,management,single,tertiary,no,430,no,yes,cellular,27,5,145,2,-1,0,unknown,no
37,admin.,married,secondary,no,7,yes,no,cellular,27,5,224,7,105,1,other,no
24,blue-collar,single,secondary,no,383,no,no,cellular,27,5,101,1,-1,0,unknown,no
60,housemaid,divorced,secondary,no,2063,no,no,cellular,27,5,95,1,99,2,failure,no
25,management,single,tertiary,no,808,no,no,cellular,27,5,268,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,5,281,4,188,1,failure,yes
32,unemployed,single,secondary,no,0,no,no,cellular,27,5,123,2,-1,0,unknown,no
25,student,single,unknown,no,92,no,no,cellular,27,5,297,1,-1,0,unknown,no
30,management,single,tertiary,no,5359,no,no,cellular,27,5,119,1,98,1,success,yes
54,self-employed,single,tertiary,no,384,no,yes,cellular,27,5,200,1,-1,0,unknown,yes
45,management,single,tertiary,no,0,no,no,cellular,27,5,114,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,3471,yes,no,cellular,27,5,113,1,-1,0,unknown,no
51,housemaid,married,secondary,no,2239,no,no,cellular,27,5,1576,1,-1,0,unknown,no
35,technician,married,secondary,no,1368,no,no,cellular,27,5,329,1,41,2,other,yes
26,student,single,secondary,no,0,no,no,cellular,27,5,107,2,-1,0,unknown,no
32,admin.,single,secondary,no,1649,no,no,cellular,27,5,204,2,-1,0,unknown,no
54,retired,divorced,tertiary,no,3076,no,no,cellular,27,5,367,2,-1,0,unknown,yes
43,management,married,tertiary,no,1336,yes,yes,cellular,27,5,82,2,309,1,failure,no
25,admin.,single,secondary,no,425,no,no,cellular,27,5,100,1,-1,0,unknown,no
46,management,married,tertiary,no,2199,no,no,telephone,27,5,146,1,-1,0,unknown,no
24,blue-collar,single,unknown,no,192,no,no,cellular,27,5,424,1,-1,0,unknown,no
44,management,married,tertiary,no,7818,no,no,cellular,27,5,412,1,-1,0,unknown,yes
36,management,married,tertiary,no,217,no,no,cellular,27,5,103,1,-1,0,unknown,no
56,admin.,single,secondary,no,4118,no,no,telephone,27,5,165,1,-1,0,unknown,yes
38,technician,single,secondary,no,2442,no,no,cellular,27,5,161,1,100,3,success,no
25,management,single,tertiary,no,222,no,no,cellular,27,5,114,1,-1,0,unknown,no
23,admin.,single,secondary,no,1358,no,no,cellular,27,5,237,2,-1,0,unknown,no
28,management,single,tertiary,no,0,no,no,telephone,27,5,198,2,-1,0,unknown,no
42,management,married,tertiary,no,261,no,no,cellular,27,5,207,5,-1,0,unknown,no
21,blue-collar,single,secondary,no,2265,no,no,cellular,27,5,156,4,99,2,success,no
26,student,single,tertiary,no,13107,yes,no,cellular,27,5,112,2,-1,0,unknown,no
58,housemaid,married,secondary,no,196,no,yes,cellular,27,5,110,3,-1,0,unknown,no
54,management,divorced,tertiary,no,55,yes,no,cellular,27,5,183,2,-1,0,unknown,no
25,admin.,single,tertiary,no,760,yes,no,cellular,27,5,223,3,89,2,failure,yes
55,admin.,divorced,secondary,no,1872,no,no,cellular,27,5,76,3,103,5,success,no
32,blue-collar,single,secondary,no,4339,yes,yes,cellular,27,5,76,2,-1,0,unknown,no
25,student,single,unknown,no,277,no,no,cellular,27,5,311,2,-1,0,unknown,yes
39,blue-collar,single,secondary,no,254,no,no,cellular,27,5,128,4,-1,0,unknown,no
28,management,married,tertiary,no,1109,yes,no,cellular,27,5,89,4,310,5,failure,no
32,self-employed,single,tertiary,no,312,yes,no,cellular,27,5,99,2,-1,0,unknown,no
55,management,married,tertiary,no,39098,no,no,cellular,27,5,236,3,-1,0,unknown,no
30,self-employed,single,tertiary,no,48,no,no,cellular,27,5,144,2,187,1,failure,no
52,technician,married,secondary,no,196,yes,yes,cellular,27,5,99,2,99,1,success,no
43,admin.,married,secondary,no,132,no,no,cellular,27,5,187,2,71,1,success,yes
39,technician,married,tertiary,no,437,no,no,telephone,27,5,186,2,-1,0,unknown,no
29,management,single,tertiary,no,559,no,no,telephone,27,5,86,4,-1,0,unknown,no
56,admin.,married,secondary,no,1671,no,no,cellular,28,5,158,2,-1,0,unknown,no
23,student,single,unknown,no,565,no,no,cellular,28,5,162,7,-1,0,unknown,no
50,management,married,tertiary,no,253,no,no,cellular,28,5,513,9,-1,0,unknown,yes
34,management,married,tertiary,no,8000,no,no,cellular,28,5,110,2,-1,0,unknown,no
29,services,married,secondary,no,3748,no,no,cellular,28,5,322,3,-1,0,unknown,no
26,management,single,tertiary,no,2506,no,no,cellular,28,5,210,2,100,1,success,no
